TipoInstituicao,CodInst,AnoMes,NomeRelatorio,NumeroRelatorio,Grupo,Conta,NomeColuna,DescricaoColuna,Saldo,NomeBanco
3,62232889,201903,Passivo,3,Captações - Recursos de Aceites e Emissão de Títulos,78289,"Letras de Crédito Imobiliário 
(c1)",[43235007],884624211.97,Banco Daycoval
3,62232889,201903,Passivo,3,Captações - Recursos de Aceites e Emissão de Títulos,78290,"Letras de Crédito do Agronegócio 
(c2)",[43240009],777916941.47,Banco Daycoval
3,62232889,201903,Passivo,3,Captações - Recursos de Aceites e Emissão de Títulos,78291,"Letras Financeiras 
(c3)",[43250006],10463031593.84,Banco Daycoval
3,62232889,201903,Passivo,3,Captações - Recursos de Aceites e Emissão de Títulos,78292,"Obrigações por Títulos e Valores Mobiliários no Exterior 
(c4)",[43500000],0.0,Banco Daycoval
3,62232889,201903,Passivo,3,Captações - Recursos de Aceites e Emissão de Títulos,78293,"Outros Recursos de Aceites e Emissão de Títulos 
(c5)",[43000005] - [43235007] - [43240009] - [43250006] - [43500000],1.9073486328125e-06,Banco Daycoval
3,62232889,201903,Passivo,3,Captações - Recursos de Aceites e Emissão de Títulos,78294,"Recursos de Aceites e Emissão de Títulos 
(c)",[43000005],12125572747.28,Banco Daycoval
3,92894922,201903,Passivo,3,,78186,"Patrimônio Líquido 
(j)",[60000002] + [70000009]+ [80000006],2092076474.86,Banco Original
3,92894922,201903,Passivo,3,,78296,"Instrumentos Derivativos 
(f)",[47000001],13395929.96,Banco Original
3,92894922,201903,Passivo,3,,78297,"Outras Obrigações 
(g)",[49000009] + [45000003] + [44000004],512720946.1,Banco Original
3,92894922,201903,Passivo,3,,78298,"Passivo Circulante e Exigível a Longo Prazo 
(h) = (e) + (f) + (g)",[40000008],8846450572.36,Banco Original
3,92894922,201903,Passivo,3,,78299,"Resultados de Exercícios Futuros 
(i)",[50000005],13830705.59,Banco Original
3,92894922,201903,Passivo,3,,78300,"Passivo Total 
(k) = (h) + (i) + (j)",[40000008] + [50000005] + [60000002] + [70000009]+ [80000006],10952357752.81,Banco Original
3,92894922,201903,Passivo,3,Captações,78185,"Captações 
(e) = (a) + (b) + (c) + (d)",[41000007] + [42000006] + [43000005] + [46000002],8320333696.3,Banco Original
3,92894922,201903,Passivo,3,Captações,78288,"Obrigações por Operações Compromissadas 
(b)",[42000006],147717976.57,Banco Original
3,92894922,201903,Passivo,3,Captações,78295,"Obrigações por Empréstimos e Repasses 
(d)",[46000002],58708011.09,Banco Original
3,92894922,201903,Passivo,3,Captações - Depósito Total,78282,"Depósitos à Vista 
(a1)",[41100000],186400862.56,Banco Original
3,92894922,201903,Passivo,3,Captações - Depósito Total,78283,"Depósitos de Poupança 
(a2)",[41200003],0.0,Banco Original
3,92894922,201903,Passivo,3,Captações - Depósito Total,78284,"Depósitos Interfinanceiros 
(a3)",[41300006],152307764.35,Banco Original
3,92894922,201903,Passivo,3,Captações - Depósito Total,78285,"Outros Depósitos 
(a5)",[41400009]+[41600005]+[41700008]+[41800001]+[41900004],0.0,Banco Original
3,92894922,201903,Passivo,3,Captações - Depósito Total,78286,"Depósitos a Prazo 
(a4)",[41500002],4895692345.03,Banco Original
3,92894922,201903,Passivo,3,Captações - Depósito Total,78287,"Depósito Total 
(a)",[41000007],5234400971.94,Banco Original
3,92894922,201903,Passivo,3,Captações - Recursos de Aceites e Emissão de Títulos,78289,"Letras de Crédito Imobiliário 
(c1)",[43235007],1297183756.22,Banco Original
3,92894922,201903,Passivo,3,Captações - Recursos de Aceites e Emissão de Títulos,78290,"Letras de Crédito do Agronegócio 
(c2)",[43240009],1525164010.58,Banco Original
3,92894922,201903,Passivo,3,Captações - Recursos de Aceites e Emissão de Títulos,78291,"Letras Financeiras 
(c3)",[43250006],56661253.75,Banco Original
3,92894922,201903,Passivo,3,Captações - Recursos de Aceites e Emissão de Títulos,78292,"Obrigações por Títulos e Valores Mobiliários no Exterior 
(c4)",[43500000],0.0,Banco Original
3,92894922,201903,Passivo,3,Captações - Recursos de Aceites e Emissão de Títulos,78293,"Outros Recursos de Aceites e Emissão de Títulos 
(c5)",[43000005] - [43235007] - [43240009] - [43250006] - [43500000],497716.149999857,Banco Original
3,92894922,201903,Passivo,3,Captações - Recursos de Aceites e Emissão de Títulos,78294,"Recursos de Aceites e Emissão de Títulos 
(c)",[43000005],2879506736.7,Banco Original
3,416968,201903,Demonstração de Resultado,4,,78187,"Lucro Líquido 
(j) = (g) + (h) + (i)",[70000009]+[80000006]-[81956001],12074941.9300001,Banco Inter
3,416968,201903,Demonstração de Resultado,4,,78225,"Resultado Operacional 
(e) = (c) + (d)",Somatório do Resultado de Intermediação Financeira e de Outras Receitas/Despesas Operacionais,6022123.94000006,Banco Inter
3,416968,201903,Demonstração de Resultado,4,,78226,"Resultado antes da Tributação, Lucro e Participação 
(g) = (e) + (f)",Somatório do Resultado Operacional e do Resultado Não Operacional,3800115.61000006,Banco Inter
3,416968,201903,Demonstração de Resultado,4,,78227,"Resultado Não Operacional 
(f)",[73000006]+[83000003],-2222008.33,Banco Inter
3,416968,201903,Demonstração de Resultado,4,,78228,"Imposto de Renda e Contribuição Social 
(h)",[89410006]+[89420003],8274826.32,Banco Inter
3,416968,201903,Demonstração de Resultado,4,,78229,"Participação nos Lucros 
(i)",[89700008],0.0,Banco Inter
3,416968,201903,Demonstração de Resultado,4,,78230,"Juros Sobre Capital Social de Cooperativas 
(k)",[81956001],0.0,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78216,"Rendas de Prestação de Serviços 
(d1)",[71700009]-[71794008]-[71795007]-[71796006]-[71797005]-[71798004]+[71970004],14922549.21,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78217,"Rendas de Tarifas Bancárias 
(d2)",[71794008]+[71795007]+[71796006]+[71797005]+[71798004],3092043.9,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78218,"Despesas de Pessoal 
(d3)",[81718005]+[81727003]+[81730007]+[81733004]+[81736001]+[81737000]+[81990201],-32139155.18,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78219,"Despesas Administrativas 
(d4)",[71930006]+[8170006]-[81718005]-[81727003]-[81730007]-[81733004]-[81736001]-[81737000]+[81810006]+[81820003]+[81910009],-68241030.67,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78220,"Despesas Tributárias 
(d5)",[81925001]+[81930003]+[81933000]+[81990108]+[81990304]+[81990902],-6466016.59,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78221,"Resultado de Participações 
(d6)",[71800002]+[71990802]+[71990905]+[71990709]+[81600003]+[81830804]+[81830907]+[81830701],3053283.65,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78222,"Outras Receitas Operacionais 
(d7)",[71900005]-[71910002]-[71915007]-[71920009]-[71925004]-[71930006]-[71940003]-[71945008]-[71947006]-[71950000]-[71955005]-[71960007]-[71965002]-[71970004]-[71980001]-[71990053]-[71990101][71990125]-[71990156]-[71990204]-[71990266]-[71990307]-[71990352]-[71990400]-[71990503]-[71990606]-[71990709]-[71990802]-[71990905],7508617.42,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78223,"Outras Despesas Operacionais 
(d8)",[81800009]-[81810006]-[81820003]-[81830055]-[81830103]-[81830127]-[81830158]-[81830206]-[81830268]-[81830309]-[81830354]-[81830402]-[81830505]-[81830550]-[81830608]-[81830701]-[81830804]-[81830907]+[81900002]-[81910009]-[81912007]-[81915004]-[81925001]-[81930003]-[81933000]-[81940000]-[81945005]-[81950007] -[81956001]-[81960004]-[81980008]-[81986002]-[81990108]-[81990201]-[81990304]-[81990902],-14316513.06,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78224,"Outras Receitas/Despesas  Operacionais 
(d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8)","Somatório de Rendas de Prestação de Serviços, Rendas de Tarifas Bancárias, Despesas de Pessoal, Despesas Administrativas, Despesas Tributárias, Resultado de Participações, Outras Receitas Operacionais e Outras Despesas Operacionais",-92586221.32,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira,78215,"Resultado de Intermediação Financeira 
(c) = (a) + (b)",Somatório de Receitas de Intermediação Financeira e Despesas de Intermediação Financeira,98608345.26,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78209,"Despesas de Captação 
(b1)",[81100008]+[81980008]+[81986002]+[81912007],-53472474.45,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78210,"Despesas de Obrigações por Empréstimos e Repasses 
(b2)",[81200001]+[81960004],-435090.59,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78211,"Despesas de Operações de Arrendamento Mercantil 
(b3)",[81300004]+[81830550],0.0,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78212,"Resultado de Operações de Câmbio 
(b4)",[71300007]+[81400007],0.0,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78213,"Resultado de Provisão para Créditos de Difícil Liquidação 
(b5)",[71990307]+[71990352]+[71990400]+[71990503]+[71990606]+[81830309]+[81830354]+[81830402]+[81830505]+[81830608],-22297510.32,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78214,"Despesas de Intermediação Financeira 
(b) = (b1) + (b2) + (b3) + (b4) + (b5)","Somatório de Despesas de Captação, Despesas de Obrigações por Empréstimos e Repasses, Despesas de Operações de Arrendamento Mercantil, Resultado de Operações de Câmbio e Resultado de Provisão para Créditos de Difícil Liquidação",-76205075.36,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78203,"Rendas de Operações de Crédito 
(a1)",[71100001]+[71910002]+[71915007]+[71920009]+[71925004]+[71950000]+[71980001]+[81945005]+[81950007]+[81915004],142192044.3,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78204,"Rendas de Operações de Arrendamento Mercantil 
(a2)",[71200004]+[81940000],0.0,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78205,"Rendas de Operações com TVM 
(a3)",[71400000]+[71500003]-[71580009]+[71940003]+[71945008]+[71947006]+[71990053]+[71990101]+[71990156]+[71990204]+[81500000]-[81550005]+[81830055]+[81830103]+[81830158]+[81830206],32167864.08,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78206,"Rendas de Operações com Instrumentos Financeiros Derivativos 
(a4)",[71580009]+[81550005]+[71990266]+[81830268],342178.63,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78207,"Resultado de Operações de Câmbio 
(a5)",[71300007]+[81400007],111333.61,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78208,"Receitas de Intermediação Financeira 
(a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6)","Somatório de Rendas de Operações de Crédito, Rendas de Operações de Arrendamento Mercantil, Rendas de Operações com TVM, Rendas de Operações com Instrumentos Financeiros Derivativos, Resultado de Operações de Câmbio e Rendas de Aplicações Compulsórias",174813420.62,Banco Inter
3,416968,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Receitas de Intermediação Financeira,78231,"Rendas de Aplicações Compulsórias 
(a6)",[71955005]+[71960007]+[71965002]+[71990125]+[81830127],0.0,Banco Inter
3,33923798,201903,Demonstração de Resultado,4,,78187,"Lucro Líquido 
(j) = (g) + (h) + (i)",[70000009]+[80000006]-[81956001],602625.530000009,Banco Master
3,33923798,201903,Demonstração de Resultado,4,,78225,"Resultado Operacional 
(e) = (c) + (d)",Somatório do Resultado de Intermediação Financeira e de Outras Receitas/Despesas Operacionais,2620609.26000001,Banco Master
3,33923798,201903,Demonstração de Resultado,4,,78226,"Resultado antes da Tributação, Lucro e Participação 
(g) = (e) + (f)",Somatório do Resultado Operacional e do Resultado Não Operacional,3005234.28000001,Banco Master
3,33923798,201903,Demonstração de Resultado,4,,78227,"Resultado Não Operacional 
(f)",[73000006]+[83000003],384625.02,Banco Master
3,33923798,201903,Demonstração de Resultado,4,,78228,"Imposto de Renda e Contribuição Social 
(h)",[89410006]+[89420003],-2003566.86,Banco Master
3,33923798,201903,Demonstração de Resultado,4,,78229,"Participação nos Lucros 
(i)",[89700008],-399041.89,Banco Master
3,33923798,201903,Demonstração de Resultado,4,,78230,"Juros Sobre Capital Social de Cooperativas 
(k)",[81956001],0.0,Banco Master
3,33923798,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78216,"Rendas de Prestação de Serviços 
(d1)",[71700009]-[71794008]-[71795007]-[71796006]-[71797005]-[71798004]+[71970004],401369.3,Banco Master
3,33923798,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78217,"Rendas de Tarifas Bancárias 
(d2)",[71794008]+[71795007]+[71796006]+[71797005]+[71798004],639940.59,Banco Master
3,33923798,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78218,"Despesas de Pessoal 
(d3)",[81718005]+[81727003]+[81730007]+[81733004]+[81736001]+[81737000]+[81990201],-9540441.35,Banco Master
3,33923798,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78219,"Despesas Administrativas 
(d4)",[71930006]+[8170006]-[81718005]-[81727003]-[81730007]-[81733004]-[81736001]-[81737000]+[81810006]+[81820003]+[81910009],-23456425.93,Banco Master
3,33923798,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78220,"Despesas Tributárias 
(d5)",[81925001]+[81930003]+[81933000]+[81990108]+[81990304]+[81990902],-1975163.61,Banco Master
3,33923798,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78221,"Resultado de Participações 
(d6)",[71800002]+[71990802]+[71990905]+[71990709]+[81600003]+[81830804]+[81830907]+[81830701],-2050825.36,Banco Master
3,33923798,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78222,"Outras Receitas Operacionais 
(d7)",[71900005]-[71910002]-[71915007]-[71920009]-[71925004]-[71930006]-[71940003]-[71945008]-[71947006]-[71950000]-[71955005]-[71960007]-[71965002]-[71970004]-[71980001]-[71990053]-[71990101][71990125]-[71990156]-[71990204]-[71990266]-[71990307]-[71990352]-[71990400]-[71990503]-[71990606]-[71990709]-[71990802]-[71990905],5157843.62,Banco Master
3,33923798,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78223,"Outras Despesas Operacionais 
(d8)",[81800009]-[81810006]-[81820003]-[81830055]-[81830103]-[81830127]-[81830158]-[81830206]-[81830268]-[81830309]-[81830354]-[81830402]-[81830505]-[81830550]-[81830608]-[81830701]-[81830804]-[81830907]+[81900002]-[81910009]-[81912007]-[81915004]-[81925001]-[81930003]-[81933000]-[81940000]-[81945005]-[81950007] -[81956001]-[81960004]-[81980008]-[81986002]-[81990108]-[81990201]-[81990304]-[81990902],-641507.85,Banco Master
3,33923798,201903,Demonstração de Resultado,4,Outras Receitas/Despesas Operacionais,78224,"Outras Receitas/Despesas  Operacionais 
(d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8)","Somatório de Rendas de Prestação de Serviços, Rendas de Tarifas Bancárias, Despesas de Pessoal, Despesas Administrativas, Despesas Tributárias, Resultado de Participações, Outras Receitas Operacionais e Outras Despesas Operacionais",-31465210.59,Banco Master
3,33923798,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira,78215,"Resultado de Intermediação Financeira 
(c) = (a) + (b)",Somatório de Receitas de Intermediação Financeira e Despesas de Intermediação Financeira,34085819.85,Banco Master
3,33923798,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78209,"Despesas de Captação 
(b1)",[81100008]+[81980008]+[81986002]+[81912007],-53183312.22,Banco Master
3,33923798,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78210,"Despesas de Obrigações por Empréstimos e Repasses 
(b2)",[81200001]+[81960004],0.0,Banco Master
3,33923798,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78211,"Despesas de Operações de Arrendamento Mercantil 
(b3)",[81300004]+[81830550],0.0,Banco Master
3,33923798,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78212,"Resultado de Operações de Câmbio 
(b4)",[71300007]+[81400007],0.0,Banco Master
3,33923798,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78213,"Resultado de Provisão para Créditos de Difícil Liquidação 
(b5)",[71990307]+[71990352]+[71990400]+[71990503]+[71990606]+[81830309]+[81830354]+[81830402]+[81830505]+[81830608],2467929.02,Banco Master
3,33923798,201903,Demonstração de Resultado,4,Resultado de Intermediação Financeira - Despesas de Intermediação Financeira,78214,"Despesas de Intermediação Financeira 
(b) = (b1) + (b2) + (b3) + (b4) + (b5)","Somatório de Despesas de Captação, Despesas de Obrigações por Empréstimos e Repasses, Despesas de Operações de Arrendamento Mercantil, Resultado de Operações de Câmbio e Resultado de Provisão para Créditos de Difícil Liquidação",-50715383.2,Banco Master
